Source: 0, Dest: 0, Next Node: -1
Source: 16, Dest: 9, Next Node: 12
Source: 16, Dest: 10, Next Node: 12
Source: 16, Dest: 11, Next Node: 12
Source: 16, Dest: 12, Next Node: 16
Source: 16, Dest: 13, Next Node: 12
Source: 16, Dest: 14, Next Node: 12
Source: 16, Dest: 15, Next Node: 17
Source: 16, Dest: 16, Next Node: -1
Source: 16, Dest: 17, Next Node: 16
Source: 16, Dest: 18, Next Node: 17
Source: 16, Dest: 19, Next Node: 17
Source: 16, Dest: 20, Next Node: 17
Source: 16, Dest: 21, Next Node: 17
Source: 16, Dest: 22, Next Node: 12
Source: 16, Dest: 23, Next Node: 17
Source: 16, Dest: 24, Next Node: 17
Source: 16, Dest: 25, Next Node: 12
Source: 16, Dest: 26, Next Node: 12
Source: 16, Dest: 27, Next Node: 17
Source: 16, Dest: 28, Next Node: 17
Source: 16, Dest: 29, Next Node: 17
Source: 16, Dest: 30, Next Node: 17
Source: 16, Dest: 31, Next Node: 17
Source: 16, Dest: 32, Next Node: 17
Source: 16, Dest: 33, Next Node: 17
Source: 16, Dest: 34, Next Node: 17
Source: 16, Dest: 35, Next Node: 17
Source: 16, Dest: 36, Next Node: 17
Source: 16, Dest: 37, Next Node: 12
Source: 16, Dest: 38, Next Node: 12
Source: 16, Dest: 39, Next Node: 12
Source: 16, Dest: 40, Next Node: 12
Source: 17, Dest: 0, Next Node: 12
Source: 17, Dest: 1, Next Node: 12
Source: 17, Dest: 2, Next Node: 12
Source: 17, Dest: 3, Next Node: 12
Source: 17, Dest: 4, Next Node: 12
Source: 17, Dest: 5, Next Node: 7
Source: 17, Dest: 6, Next Node: 12
Source: 17, Dest: 7, Next Node: 17
Source: 17, Dest: 8, Next Node: 12
Source: 17, Dest: 9, Next Node: 12
Source: 17, Dest: 10, Next Node: 12
Source: 17, Dest: 11, Next Node: 12
Source: 17, Dest: 12, Next Node: 17
Source: 17, Dest: 13, Next Node: 12
Source: 17, Dest: 14, Next Node: 12
Source: 17, Dest: 15, Next Node: 7
Source: 17, Dest: 16, Next Node: 17
Source: 17, Dest: 17, Next Node: -1
Source: 17, Dest: 18, Next Node: 7
Source: 17, Dest: 19, Next Node: 7
Source: 17, Dest: 20, Next Node: 7
Source: 17, Dest: 21, Next Node: 7
Source: 17, Dest: 22, Next Node: 17
Source: 17, Dest: 23, Next Node: 7
Source: 17, Dest: 24, Next Node: 17
Source: 17, Dest: 25, Next Node: 22
Source: 17, Dest: 26, Next Node: 22
Source: 17, Dest: 27, Next Node: 7
Source: 17, Dest: 28, Next Node: 7
Source: 17, Dest: 29, Next Node: 7
Source: 17, Dest: 30, Next Node: 7
Source: 17, Dest: 31, Next Node: 7
Source: 17, Dest: 32, Next Node: 7
Source: 17, Dest: 33, Next Node: 7
Source: 17, Dest: 34, Next Node: 7
Source: 17, Dest: 35, Next Node: 7
Source: 17, Dest: 36, Next Node: 7
Source: 17, Dest: 37, Next Node: 12
Source: 17, Dest: 38, Next Node: 12
Source: 17, Dest: 39, Next Node: 12
Source: 17, Dest: 40, Next Node: 12
Source: 18, Dest: 0, Next Node: 22
Source: 18, Dest: 1, Next Node: 22
Source: 18, Dest: 2, Next Node: 22
Source: 18, Dest: 3, Next Node: 22
Source: 18, Dest: 4, Next Node: 22
Source: 18, Dest: 5, Next Node: 7
Source: 18, Dest: 6, Next Node: 22
Source: 18, Dest: 7, Next Node: 18
Source: 18, Dest: 8, Next Node: 22
Source: 18, Dest: 9, Next Node: 22
Source: 18, Dest: 10, Next Node: 22
Source: 18, Dest: 11, Next Node: 22
Source: 18, Dest: 12, Next Node: 7
Source: 18, Dest: 13, Next Node: 22
Source: 18, Dest: 14, Next Node: 22
Source: 18, Dest: 15, Next Node: 7
Source: 18, Dest: 16, Next Node: 7
Source: 18, Dest: 17, Next Node: 7
Source: 18, Dest: 18, Next Node: -1
Source: 18, Dest: 19, Next Node: 7
Source: 18, Dest: 20, Next Node: 7
Source: 18, Dest: 21, Next Node: 7
Source: 18, Dest: 22, Next Node: 18
Source: 18, Dest: 23, Next Node: 7
Source: 18, Dest: 24, Next Node: 25
Source: 18, Dest: 25, Next Node: 18
Source: 18, Dest: 26, Next Node: 25
Source: 18, Dest: 27, Next Node: 7
Source: 18, Dest: 28, Next Node: 7
Source: 18, Dest: 29, Next Node: 7
Source: 18, Dest: 30, Next Node: 7
Source: 18, Dest: 31, Next Node: 7
Source: 18, Dest: 32, Next Node: 7
Source: 18, Dest: 33, Next Node: 7
Source: 18, Dest: 34, Next Node: 7
Source: 18, Dest: 35, Next Node: 7
Source: 18, Dest: 36, Next Node: 7
Source: 18, Dest: 37, Next Node: 22
Source: 18, Dest: 38, Next Node: 22
Source: 18, Dest: 39, Next Node: 22
Source: 18, Dest: 40, Next Node: 22
Source: 19, Dest: 0, Next Node: 32
Source: 19, Dest: 1, Next Node: 32
Source: 19, Dest: 2, Next Node: 32
Source: 19, Dest: 3, Next Node: 32
Source: 19, Dest: 4, Next Node: 32
Source: 19, Dest: 5, Next Node: 15
Source: 19, Dest: 6, Next Node: 32
Source: 19, Dest: 7, Next Node: 32
Source: 19, Dest: 8, Next Node: 32
Source: 19, Dest: 9, Next Node: 32
Source: 19, Dest: 10, Next Node: 32
Source: 19, Dest: 11, Next Node: 32
Source: 19, Dest: 12, Next Node: 32
Source: 19, Dest: 13, Next Node: 32
Source: 19, Dest: 14, Next Node: 32
Source: 19, Dest: 15, Next Node: 19
Source: 19, Dest: 16, Next Node: 32
Source: 19, Dest: 17, Next Node: 32
Source: 19, Dest: 18, Next Node: 32
Source: 19, Dest: 19, Next Node: -1
Source: 19, Dest: 20, Next Node: 28
Source: 19, Dest: 21, Next Node: 19
Source: 19, Dest: 22, Next Node: 32
Source: 19, Dest: 23, Next Node: 32
Source: 19, Dest: 24, Next Node: 32
Source: 19, Dest: 25, Next Node: 32
Source: 19, Dest: 26, Next Node: 32
Source: 19, Dest: 27, Next Node: 21
Source: 19, Dest: 28, Next Node: 19
Source: 19, Dest: 29, Next Node: 19
Source: 19, Dest: 30, Next Node: 29
Source: 19, Dest: 31, Next Node: 28
Source: 19, Dest: 32, Next Node: 19
Source: 19, Dest: 33, Next Node: 15
Source: 19, Dest: 34, Next Node: 15
Source: 19, Dest: 35, Next Node: 15
Source: 19, Dest: 36, Next Node: 15
Source: 19, Dest: 37, Next Node: 32
Source: 19, Dest: 38, Next Node: 32
Source: 19, Dest: 39, Next Node: 32
Source: 19, Dest: 40, Next Node: 32
Source: 20, Dest: 0, Next Node: 31
Source: 20, Dest: 1, Next Node: 31
Source: 20, Dest: 2, Next Node: 31
Source: 20, Dest: 3, Next Node: 31
Source: 20, Dest: 4, Next Node: 31
Source: 20, Dest: 5, Next Node: 31
Source: 20, Dest: 6, Next Node: 31
Source: 20, Dest: 7, Next Node: 31
Source: 20, Dest: 8, Next Node: 31
Source: 20, Dest: 9, Next Node: 31
Source: 20, Dest: 10, Next Node: 31
Source: 20, Dest: 11, Next Node: 31
Source: 20, Dest: 12, Next Node: 31
Source: 20, Dest: 13, Next Node: 31
Source: 20, Dest: 14, Next Node: 31
Source: 20, Dest: 15, Next Node: 31
Source: 20, Dest: 16, Next Node: 31
Source: 20, Dest: 17, Next Node: 31
Source: 20, Dest: 18, Next Node: 31
Source: 20, Dest: 19, Next Node: 31
Source: 20, Dest: 20, Next Node: -1
Source: 20, Dest: 21, Next Node: 31
Source: 20, Dest: 22, Next Node: 31
Source: 20, Dest: 23, Next Node: 31
Source: 20, Dest: 24, Next Node: 31
Source: 20, Dest: 25, Next Node: 31
Source: 20, Dest: 26, Next Node: 31
Source: 20, Dest: 27, Next Node: 31
Source: 20, Dest: 28, Next Node: 31
Source: 20, Dest: 29, Next Node: 31
Source: 20, Dest: 30, Next Node: 31
Source: 20, Dest: 31, Next Node: 20
Source: 20, Dest: 32, Next Node: 31
Source: 20, Dest: 33, Next Node: 31
Source: 20, Dest: 34, Next Node: 31
Source: 20, Dest: 35, Next Node: 31
Source: 20, Dest: 36, Next Node: 31
Source: 20, Dest: 37, Next Node: 31
Source: 20, Dest: 38, Next Node: 31
Source: 20, Dest: 39, Next Node: 31
Source: 20, Dest: 40, Next Node: 31
Source: 21, Dest: 0, Next Node: 19
Source: 21, Dest: 1, Next Node: 19
Source: 21, Dest: 2, Next Node: 19
Source: 21, Dest: 3, Next Node: 19
Source: 21, Dest: 4, Next Node: 19
Source: 21, Dest: 5, Next Node: 21
Source: 21, Dest: 6, Next Node: 19
Source: 21, Dest: 7, Next Node: 19
Source: 21, Dest: 8, Next Node: 19
Source: 21, Dest: 9, Next Node: 19
Source: 21, Dest: 10, Next Node: 19
Source: 21, Dest: 11, Next Node: 19
Source: 21, Dest: 12, Next Node: 19
Source: 21, Dest: 13, Next Node: 19
Source: 21, Dest: 14, Next Node: 19
Source: 21, Dest: 15, Next Node: 21
Source: 21, Dest: 16, Next Node: 19
Source: 21, Dest: 17, Next Node: 19
Source: 21, Dest: 18, Next Node: 19
Source: 21, Dest: 19, Next Node: 21
Source: 21, Dest: 20, Next Node: 19
Source: 21, Dest: 21, Next Node: -1
Source: 21, Dest: 22, Next Node: 19
Source: 21, Dest: 23, Next Node: 19
Source: 21, Dest: 24, Next Node: 19
Source: 21, Dest: 25, Next Node: 19
Source: 21, Dest: 26, Next Node: 19
Source: 21, Dest: 27, Next Node: 21
Source: 21, Dest: 28, Next Node: 19
Source: 21, Dest: 29, Next Node: 19
Source: 21, Dest: 30, Next Node: 19
Source: 21, Dest: 31, Next Node: 19
Source: 21, Dest: 32, Next Node: 19
Source: 21, Dest: 33, Next Node: 5
Source: 21, Dest: 34, Next Node: 5
Source: 21, Dest: 35, Next Node: 5
Source: 21, Dest: 36, Next Node: 5
Source: 21, Dest: 37, Next Node: 19
Source: 21, Dest: 38, Next Node: 19
Source: 21, Dest: 39, Next Node: 19
Source: 21, Dest: 40, Next Node: 19
Source: 22, Dest: 0, Next Node: 4
Source: 22, Dest: 1, Next Node: 4
Source: 22, Dest: 2, Next Node: 4
Source: 22, Dest: 3, Next Node: 4
Source: 22, Dest: 4, Next Node: 22
Source: 22, Dest: 5, Next Node: 7
Source: 22, Dest: 6, Next Node: 4
Source: 22, Dest: 7, Next Node: 22
Source: 22, Dest: 8, Next Node: 4
Source: 22, Dest: 9, Next Node: 4
Source: 22, Dest: 10, Next Node: 4
Source: 22, Dest: 11, Next Node: 4
Source: 22, Dest: 12, Next Node: 22
Source: 22, Dest: 13, Next Node: 4
Source: 22, Dest: 14, Next Node: 4
Source: 22, Dest: 15, Next Node: 7
Source: 22, Dest: 16, Next Node: 12
Source: 22, Dest: 17, Next Node: 22
Source: 22, Dest: 18, Next Node: 22
Source: 22, Dest: 19, Next Node: 7
Source: 22, Dest: 20, Next Node: 7
Source: 22, Dest: 21, Next Node: 7
Source: 22, Dest: 22, Next Node: -1
Source: 22, Dest: 23, Next Node: 7
Source: 22, Dest: 24, Next Node: 25
Source: 22, Dest: 25, Next Node: 22
Source: 22, Dest: 26, Next Node: 25
Source: 22, Dest: 27, Next Node: 7
Source: 22, Dest: 28, Next Node: 7
Source: 22, Dest: 29, Next Node: 7
Source: 22, Dest: 30, Next Node: 7
Source: 22, Dest: 31, Next Node: 7
Source: 22, Dest: 32, Next Node: 7
Source: 22, Dest: 33, Next Node: 7
Source: 22, Dest: 34, Next Node: 7
Source: 22, Dest: 35, Next Node: 7
Source: 22, Dest: 36, Next Node: 7
Source: 22, Dest: 37, Next Node: 4
Source: 22, Dest: 38, Next Node: 4
Source: 22, Dest: 39, Next Node: 4
Source: 22, Dest: 40, Next Node: 4
Source: 23, Dest: 0, Next Node: 7
Source: 23, Dest: 1, Next Node: 7
Source: 23, Dest: 2, Next Node: 7
Source: 23, Dest: 3, Next Node: 7
Source: 23, Dest: 4, Next Node: 7
Source: 23, Dest: 5, Next Node: 32
Source: 23, Dest: 6, Next Node: 7
Source: 23, Dest: 7, Next Node: 23
Source: 23, Dest: 8, Next Node: 7
Source: 23, Dest: 9, Next Node: 7
Source: 23, Dest: 10, Next Node: 7
Source: 23, Dest: 11, Next Node: 7
Source: 23, Dest: 12, Next Node: 7
Source: 23, Dest: 13, Next Node: 7
Source: 23, Dest: 14, Next Node: 7
Source: 23, Dest: 15, Next Node: 32
Source: 23, Dest: 16, Next Node: 7
Source: 23, Dest: 17, Next Node: 7
Source: 23, Dest: 18, Next Node: 7
Source: 23, Dest: 19, Next Node: 32
Source: 23, Dest: 20, Next Node: 32
Source: 23, Dest: 21, Next Node: 32
Source: 23, Dest: 22, Next Node: 7
Source: 23, Dest: 23, Next Node: -1
Source: 23, Dest: 24, Next Node: 7
Source: 23, Dest: 25, Next Node: 7
Source: 23, Dest: 26, Next Node: 7
Source: 23, Dest: 27, Next Node: 32
Source: 23, Dest: 28, Next Node: 32
Source: 23, Dest: 29, Next Node: 32
Source: 23, Dest: 30, Next Node: 32
Source: 23, Dest: 31, Next Node: 32
Source: 23, Dest: 32, Next Node: 23
Source: 23, Dest: 33, Next Node: 32
Source: 23, Dest: 34, Next Node: 32
Source: 23, Dest: 35, Next Node: 32
Source: 23, Dest: 36, Next Node: 32
Source: 23, Dest: 37, Next Node: 7
Source: 23, Dest: 38, Next Node: 7
Source: 23, Dest: 39, Next Node: 7
Source: 23, Dest: 40, Next Node: 7
Source: 24, Dest: 0, Next Node: 25
Source: 24, Dest: 1, Next Node: 25
Source: 24, Dest: 2, Next Node: 25
Source: 24, Dest: 3, Next Node: 25
Source: 24, Dest: 4, Next Node: 25
Source: 24, Dest: 5, Next Node: 25
Source: 24, Dest: 6, Next Node: 25
Source: 24, Dest: 7, Next Node: 25
Source: 24, Dest: 8, Next Node: 25
Source: 24, Dest: 9, Next Node: 25
Source: 24, Dest: 10, Next Node: 25
Source: 24, Dest: 11, Next Node: 25
Source: 24, Dest: 12, Next Node: 25
Source: 24, Dest: 13, Next Node: 25
Source: 24, Dest: 14, Next Node: 25
Source: 24, Dest: 15, Next Node: 25
Source: 24, Dest: 16, Next Node: 17
Source: 24, Dest: 17, Next Node: 24
Source: 24, Dest: 18, Next Node: 25
Source: 24, Dest: 19, Next Node: 25
Source: 24, Dest: 20, Next Node: 25
Source: 24, Dest: 21, Next Node: 25
Source: 24, Dest: 22, Next Node: 25
Source: 24, Dest: 23, Next Node: 25
Source: 24, Dest: 24, Next Node: -1
Source: 24, Dest: 25, Next Node: 24
Source: 24, Dest: 26, Next Node: 25
Source: 24, Dest: 27, Next Node: 25
Source: 24, Dest: 28, Next Node: 25
Source: 24, Dest: 29, Next Node: 25
Source: 24, Dest: 30, Next Node: 25
Source: 24, Dest: 31, Next Node: 25
Source: 24, Dest: 32, Next Node: 25
Source: 24, Dest: 33, Next Node: 25
Source: 24, Dest: 34, Next Node: 25
Source: 24, Dest: 35, Next Node: 25
Source: 24, Dest: 36, Next Node: 25
Source: 24, Dest: 37, Next Node: 25
Source: 24, Dest: 38, Next Node: 25
Source: 24, Dest: 39, Next Node: 25
Source: 24, Dest: 40, Next Node: 25
Source: 25, Dest: 0, Next Node: 22
Source: 25, Dest: 1, Next Node: 22
Source: 25, Dest: 2, Next Node: 22
Source: 25, Dest: 3, Next Node: 22
Source: 25, Dest: 4, Next Node: 22
Source: 25, Dest: 5, Next Node: 18
Source: 25, Dest: 6, Next Node: 22
Source: 25, Dest: 7, Next Node: 18
Source: 25, Dest: 8, Next Node: 22
Source: 25, Dest: 9, Next Node: 22
Source: 25, Dest: 10, Next Node: 22
Source: 25, Dest: 11, Next Node: 22
Source: 25, Dest: 12, Next Node: 22
Source: 25, Dest: 13, Next Node: 22
Source: 25, Dest: 14, Next Node: 22
Source: 25, Dest: 15, Next Node: 18
Source: 25, Dest: 16, Next Node: 22
Source: 25, Dest: 17, Next Node: 22
Source: 25, Dest: 18, Next Node: 25
Source: 25, Dest: 19, Next Node: 18
Source: 25, Dest: 20, Next Node: 18
Source: 25, Dest: 21, Next Node: 18
Source: 25, Dest: 22, Next Node: 25
Source: 25, Dest: 23, Next Node: 18
Source: 25, Dest: 24, Next Node: 25
Source: 25, Dest: 25, Next Node: -1
Source: 25, Dest: 26, Next Node: 25
Source: 25, Dest: 27, Next Node: 18
Source: 25, Dest: 28, Next Node: 18
Source: 25, Dest: 29, Next Node: 18
Source: 25, Dest: 30, Next Node: 18
Source: 25, Dest: 31, Next Node: 18
Source: 25, Dest: 32, Next Node: 18
Source: 25, Dest: 33, Next Node: 18
Source: 25, Dest: 34, Next Node: 18
Source: 25, Dest: 35, Next Node: 18
Source: 25, Dest: 36, Next Node: 18
Source: 25, Dest: 37, Next Node: 22
Source: 25, Dest: 38, Next Node: 22
Source: 25, Dest: 39, Next Node: 22
Source: 25, Dest: 40, Next Node: 22
Source: 26, Dest: 0, Next Node: 4
Source: 26, Dest: 1, Next Node: 4
Source: 26, Dest: 2, Next Node: 4
Source: 26, Dest: 3, Next Node: 4
Source: 26, Dest: 4, Next Node: 26
Source: 26, Dest: 5, Next Node: 25
Source: 26, Dest: 6, Next Node: 4
Source: 26, Dest: 7, Next Node: 25
Source: 26, Dest: 8, Next Node: 4
Source: 26, Dest: 9, Next Node: 4
Source: 26, Dest: 10, Next Node: 4
Source: 26, Dest: 11, Next Node: 4
Source: 26, Dest: 12, Next Node: 25
Source: 26, Dest: 13, Next Node: 4
Source: 26, Dest: 14, Next Node: 4
Source: 26, Dest: 15, Next Node: 25
Source: 26, Dest: 16, Next Node: 25
Source: 26, Dest: 17, Next Node: 25
Source: 26, Dest: 18, Next Node: 25
Source: 26, Dest: 19, Next Node: 25
Source: 26, Dest: 20, Next Node: 25
Source: 26, Dest: 21, Next Node: 25
Source: 26, Dest: 22, Next Node: 25
Source: 26, Dest: 23, Next Node: 25
Source: 26, Dest: 24, Next Node: 25
Source: 26, Dest: 25, Next Node: 26
Source: 26, Dest: 26, Next Node: -1
Source: 26, Dest: 27, Next Node: 25
Source: 26, Dest: 28, Next Node: 25
Source: 26, Dest: 29, Next Node: 25
Source: 26, Dest: 30, Next Node: 25
Source: 26, Dest: 31, Next Node: 25
Source: 26, Dest: 32, Next Node: 25
Source: 26, Dest: 33, Next Node: 25
Source: 26, Dest: 34, Next Node: 25
Source: 26, Dest: 35, Next Node: 25
Source: 26, Dest: 36, Next Node: 25
Source: 26, Dest: 37, Next Node: 4
Source: 26, Dest: 38, Next Node: 4
Source: 26, Dest: 39, Next Node: 4
Source: 26, Dest: 40, Next Node: 4
Source: 27, Dest: 0, Next Node: 21
Source: 27, Dest: 1, Next Node: 21
Source: 27, Dest: 2, Next Node: 21
Source: 27, Dest: 3, Next Node: 21
Source: 27, Dest: 4, Next Node: 21
Source: 27, Dest: 5, Next Node: 21
Source: 27, Dest: 6, Next Node: 21
Source: 27, Dest: 7, Next Node: 21
Source: 27, Dest: 8, Next Node: 21
Source: 27, Dest: 9, Next Node: 21
Source: 27, Dest: 10, Next Node: 21
Source: 27, Dest: 11, Next Node: 21
Source: 27, Dest: 12, Next Node: 21
Source: 27, Dest: 13, Next Node: 21
Source: 27, Dest: 14, Next Node: 21
Source: 27, Dest: 15, Next Node: 21
Source: 27, Dest: 16, Next Node: 21
Source: 27, Dest: 17, Next Node: 21
Source: 27, Dest: 18, Next Node: 21
Source: 27, Dest: 19, Next Node: 21
Source: 27, Dest: 20, Next Node: 21
Source: 27, Dest: 21, Next Node: 27
Source: 27, Dest: 22, Next Node: 21
Source: 27, Dest: 23, Next Node: 21
Source: 27, Dest: 24, Next Node: 21
Source: 27, Dest: 25, Next Node: 21
Source: 27, Dest: 26, Next Node: 21
Source: 27, Dest: 27, Next Node: -1
Source: 27, Dest: 28, Next Node: 21
Source: 27, Dest: 29, Next Node: 21
Source: 27, Dest: 30, Next Node: 21
Source: 27, Dest: 31, Next Node: 21
Source: 27, Dest: 32, Next Node: 21
Source: 27, Dest: 33, Next Node: 21
Source: 27, Dest: 34, Next Node: 21
Source: 27, Dest: 35, Next Node: 21
Source: 27, Dest: 36, Next Node: 21
Source: 27, Dest: 37, Next Node: 21
Source: 27, Dest: 38, Next Node: 21
Source: 27, Dest: 39, Next Node: 21
Source: 27, Dest: 40, Next Node: 21
Source: 28, Dest: 0, Next Node: 19
Source: 28, Dest: 1, Next Node: 19
Source: 28, Dest: 2, Next Node: 19
Source: 28, Dest: 3, Next Node: 19
Source: 28, Dest: 4, Next Node: 19
Source: 28, Dest: 5, Next Node: 19
Source: 28, Dest: 6, Next Node: 19
Source: 28, Dest: 7, Next Node: 19
Source: 28, Dest: 8, Next Node: 19
Source: 28, Dest: 9, Next Node: 19
Source: 28, Dest: 10, Next Node: 19
Source: 28, Dest: 11, Next Node: 19
Source: 28, Dest: 12, Next Node: 19
Source: 28, Dest: 13, Next Node: 19
Source: 28, Dest: 14, Next Node: 19
Source: 28, Dest: 15, Next Node: 19
Source: 28, Dest: 16, Next Node: 19
Source: 28, Dest: 17, Next Node: 19
Source: 28, Dest: 18, Next Node: 19
Source: 28, Dest: 19, Next Node: 28
Source: 28, Dest: 20, Next Node: 31
Source: 28, Dest: 21, Next Node: 19
Source: 28, Dest: 22, Next Node: 19
Source: 28, Dest: 23, Next Node: 19
Source: 28, Dest: 24, Next Node: 19
Source: 28, Dest: 25, Next Node: 19
Source: 28, Dest: 26, Next Node: 19
Source: 28, Dest: 27, Next Node: 19
Source: 28, Dest: 28, Next Node: -1
Source: 28, Dest: 29, Next Node: 28
Source: 28, Dest: 30, Next Node: 28
Source: 28, Dest: 31, Next Node: 28
Source: 28, Dest: 32, Next Node: 19
Source: 28, Dest: 33, Next Node: 19
Source: 28, Dest: 34, Next Node: 19
Source: 28, Dest: 35, Next Node: 19
Source: 28, Dest: 36, Next Node: 19
Source: 28, Dest: 37, Next Node: 19
Source: 28, Dest: 38, Next Node: 19
Source: 28, Dest: 39, Next Node: 19
Source: 28, Dest: 40, Next Node: 19
Source: 29, Dest: 0, Next Node: 19
Source: 29, Dest: 1, Next Node: 19
Source: 29, Dest: 2, Next Node: 19
Source: 29, Dest: 3, Next Node: 19
Source: 29, Dest: 4, Next Node: 19
Source: 29, Dest: 5, Next Node: 15
Source: 29, Dest: 6, Next Node: 19
Source: 29, Dest: 7, Next Node: 19
Source: 29, Dest: 8, Next Node: 19
Source: 29, Dest: 9, Next Node: 19
Source: 29, Dest: 10, Next Node: 19
Source: 29, Dest: 11, Next Node: 19
Source: 29, Dest: 12, Next Node: 19
Source: 29, Dest: 13, Next Node: 19
Source: 29, Dest: 14, Next Node: 19
Source: 29, Dest: 15, Next Node: 29
Source: 29, Dest: 16, Next Node: 19
Source: 29, Dest: 17, Next Node: 19
Source: 29, Dest: 18, Next Node: 19
Source: 29, Dest: 19, Next Node: 29
Source: 29, Dest: 20, Next Node: 28
Source: 29, Dest: 21, Next Node: 15
Source: 29, Dest: 22, Next Node: 19
Source: 29, Dest: 23, Next Node: 19
Source: 29, Dest: 24, Next Node: 19
Source: 29, Dest: 25, Next Node: 19
Source: 29, Dest: 26, Next Node: 19
Source: 29, Dest: 27, Next Node: 15
Source: 29, Dest: 28, Next Node: 29
Source: 29, Dest: 29, Next Node: -1
Source: 29, Dest: 30, Next Node: 29
Source: 29, Dest: 31, Next Node: 28
Source: 29, Dest: 32, Next Node: 19
Source: 29, Dest: 33, Next Node: 15
Source: 29, Dest: 34, Next Node: 15
Source: 29, Dest: 35, Next Node: 15
Source: 29, Dest: 36, Next Node: 15
Source: 29, Dest: 37, Next Node: 19
Source: 29, Dest: 38, Next Node: 19
Source: 29, Dest: 39, Next Node: 19
Source: 29, Dest: 40, Next Node: 19
Source: 30, Dest: 0, Next Node: 29
Source: 30, Dest: 1, Next Node: 29
Source: 30, Dest: 2, Next Node: 29
Source: 30, Dest: 3, Next Node: 29
Source: 30, Dest: 4, Next Node: 29
Source: 30, Dest: 5, Next Node: 29
Source: 30, Dest: 6, Next Node: 29
Source: 30, Dest: 7, Next Node: 29
Source: 30, Dest: 8, Next Node: 29
Source: 30, Dest: 9, Next Node: 29
Source: 30, Dest: 10, Next Node: 29
Source: 30, Dest: 11, Next Node: 29
Source: 30, Dest: 12, Next Node: 29
Source: 30, Dest: 13, Next Node: 29
Source: 30, Dest: 14, Next Node: 29
Source: 30, Dest: 15, Next Node: 29
Source: 30, Dest: 16, Next Node: 29
Source: 30, Dest: 17, Next Node: 29
Source: 30, Dest: 18, Next Node: 29
Source: 30, Dest: 19, Next Node: 29
Source: 30, Dest: 20, Next Node: 28
Source: 30, Dest: 21, Next Node: 29
Source: 30, Dest: 22, Next Node: 29
Source: 30, Dest: 23, Next Node: 29
Source: 30, Dest: 24, Next Node: 29
Source: 30, Dest: 25, Next Node: 29
Source: 30, Dest: 26, Next Node: 29
Source: 30, Dest: 27, Next Node: 29
Source: 30, Dest: 28, Next Node: 30
Source: 30, Dest: 29, Next Node: 30
Source: 30, Dest: 30, Next Node: -1
Source: 30, Dest: 31, Next Node: 28
Source: 30, Dest: 32, Next Node: 29
Source: 30, Dest: 33, Next Node: 29
Source: 30, Dest: 34, Next Node: 29
Source: 30, Dest: 35, Next Node: 29
Source: 30, Dest: 36, Next Node: 29
Source: 30, Dest: 37, Next Node: 29
Source: 30, Dest: 38, Next Node: 29
Source: 30, Dest: 39, Next Node: 29
Source: 30, Dest: 40, Next Node: 29
Source: 31, Dest: 0, Next Node: 28
Source: 31, Dest: 1, Next Node: 28
Source: 31, Dest: 2, Next Node: 28
Source: 31, Dest: 3, Next Node: 28
Source: 31, Dest: 4, Next Node: 28
Source: 31, Dest: 5, Next Node: 28
Source: 31, Dest: 6, Next Node: 28
Source: 31, Dest: 7, Next Node: 28
Source: 31, Dest: 8, Next Node: 28
Source: 31, Dest: 9, Next Node: 28
Source: 31, Dest: 10, Next Node: 28
Source: 31, Dest: 11, Next Node: 28
Source: 31, Dest: 12, Next Node: 28
Source: 31, Dest: 13, Next Node: 28
Source: 31, Dest: 14, Next Node: 28
Source: 31, Dest: 15, Next Node: 28
Source: 31, Dest: 16, Next Node: 28
Source: 31, Dest: 17, Next Node: 28
Source: 31, Dest: 18, Next Node: 28
Source: 31, Dest: 19, Next Node: 28
Source: 31, Dest: 20, Next Node: 31
Source: 31, Dest: 21, Next Node: 28
Source: 31, Dest: 22, Next Node: 28
Source: 31, Dest: 23, Next Node: 28
Source: 31, Dest: 24, Next Node: 28
Source: 31, Dest: 25, Next Node: 28
Source: 31, Dest: 26, Next Node: 28
Source: 31, Dest: 27, Next Node: 28
Source: 31, Dest: 28, Next Node: 31
Source: 31, Dest: 29, Next Node: 28
Source: 31, Dest: 30, Next Node: 28
Source: 31, Dest: 31, Next Node: -1
Source: 31, Dest: 32, Next Node: 28
Source: 31, Dest: 33, Next Node: 28
Source: 31, Dest: 34, Next Node: 28
Source: 31, Dest: 35, Next Node: 28
Source: 31, Dest: 36, Next Node: 28
Source: 31, Dest: 37, Next Node: 28
Source: 31, Dest: 38, Next Node: 28
Source: 31, Dest: 39, Next Node: 28
Source: 31, Dest: 40, Next Node: 28
Source: 32, Dest: 0, Next Node: 23
Source: 32, Dest: 1, Next Node: 23
Source: 32, Dest: 2, Next Node: 23
Source: 32, Dest: 3, Next Node: 23
Source: 32, Dest: 4, Next Node: 23
Source: 32, Dest: 5, Next Node: 19
Source: 32, Dest: 6, Next Node: 23
Source: 32, Dest: 7, Next Node: 23
Source: 32, Dest: 8, Next Node: 23
Source: 32, Dest: 9, Next Node: 23
Source: 32, Dest: 10, Next Node: 23
Source: 32, Dest: 11, Next Node: 23
Source: 32, Dest: 12, Next Node: 23
Source: 32, Dest: 13, Next Node: 23
Source: 32, Dest: 14, Next Node: 23
Source: 32, Dest: 15, Next Node: 19
Source: 32, Dest: 16, Next Node: 23
Source: 32, Dest: 17, Next Node: 23
